packet_length,timestamp,has_ip,has_tcp,has_udp,has_icmp,has_modbus,ip_version,ip_header_length,ip_tos,ip_total_length,ip_identification,ip_flags,ip_fragment_offset,ip_ttl,ip_protocol,ip_checksum,src_ip_int,dst_ip_int,src_ip_private,dst_ip_private,src_ip_multicast,dst_ip_multicast,tcp_src_port,tcp_dst_port,tcp_sequence,tcp_acknowledgment,tcp_header_length,tcp_flags,tcp_window_size,tcp_checksum,tcp_urgent_pointer,tcp_flag_fin,tcp_flag_syn,tcp_flag_rst,tcp_flag_psh,tcp_flag_ack,tcp_flag_urg,tcp_flag_ece,tcp_flag_cwr,tcp_payload_size,udp_src_port,udp_dst_port,udp_length,udp_checksum,udp_payload_size,icmp_type,icmp_code,icmp_checksum,icmp_id,icmp_sequence,modbus_transaction_id,modbus_protocol_id,modbus_length,modbus_unit_id,modbus_function_code,modbus_is_request,modbus_is_response,payload_length,payload_entropy,payload_mean,payload_std,payload_min,payload_max,payload_printable_ratio,payload_null_ratio,packet_size_log,packet_size_sqrt,timestamp_hour,timestamp_minute,timestamp_second,timestamp_microsecond,label,category,file_name
60,1526904154.563704,1,1,0,0,0,4,20,0,41,1177,0,0,128,6,56328,2887508219,2887508218,1,1,0,0,53075,502,3048592540,3531099326,20,0,2048,4811,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS15m-1h_1.pcap
60,1536440131.809243,1,1,0,0,0,4,20,0,40,33969,0,0,64,6,39921,2887508218,2887508219,1,1,0,0,502,62287,382001159,4140768702,20,0,8707,29444,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-1h_1.pcap
60,1526985297.830961,1,1,0,0,0,4,20,0,41,30914,0,0,128,6,26591,2887508219,2887508218,1,1,0,0,50974,502,1215501893,786700493,20,0,2048,32,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,"eth2dump-modbusQueryFlooding5m-0,5h_1.pcap"
60,1526904179.190407,1,1,0,0,0,4,20,0,40,1318,0,0,128,6,56188,2887508219,2887508218,1,1,0,0,53083,502,3628385410,2715327470,20,0,2036,57809,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS15m-1h_1.pcap
66,1526991680.392234,1,1,0,0,1,4,20,0,52,26940,0,0,128,6,30735,2887508038,2887508218,1,1,0,0,49759,502,1809912276,2511966374,20,0,65113,11887,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,"eth2dump-modbusQuery2Flooding15m-0,5h_1.pcap"
60,1527629602.025599,1,1,0,0,0,4,20,0,41,51296,0,0,128,6,6209,2887508219,2887508218,1,1,0,0,52167,502,612241531,1521417375,20,0,2048,11673,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding30m-1h_1.pcap
60,1535046128.624297,1,1,0,0,0,4,20,0,40,38,0,0,64,6,8317,2887508218,2887508219,1,1,0,0,502,52543,3496467996,2563575557,20,0,8707,19991,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
66,1527629698.775586,1,1,0,0,1,4,20,0,52,5750,0,0,128,6,51925,2887508038,2887508218,1,1,0,0,51453,502,3471576496,956982033,20,0,64958,21449,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS30m-6h_1.pcap
60,1535069883.154116,1,1,0,0,0,4,20,0,41,50507,0,0,128,6,6998,2887508219,2887508218,1,1,0,0,52121,502,2066843456,2807426449,20,0,2048,10165,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-15m-1h_1.pcap
60,1526932494.046147,1,1,0,0,0,4,20,0,40,392,0,0,128,6,57295,2887508038,2887508218,1,1,0,0,49636,502,3677292751,1599355199,20,0,65392,22142,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,"eth2dump-tcpSYNFloodDDoS1m-0,5h_1.pcap"
60,1536440097.007668,1,1,0,0,0,4,20,0,40,26590,0,0,128,6,30916,2887508219,2887508218,1,1,0,0,62275,502,3271205524,2528833870,20,0,2048,43732,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-1h_1.pcap
66,1527565266.029617,1,1,0,0,1,4,20,0,52,32435,0,0,128,6,25240,2887508038,2887508218,1,1,0,0,51033,502,1253200464,1054253964,20,0,65237,19881,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS15m-6h_1.pcap
60,1535135027.143004,1,1,0,0,0,4,20,0,40,65508,0,0,64,6,8382,2887508218,2887508219,1,1,0,0,502,53115,1176075354,1035643225,20,0,8712,63653,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-15m-6h_1.pcap
66,1535046161.615166,1,1,0,0,1,4,20,0,52,10848,0,0,128,6,46827,2887508038,2887508218,1,1,0,0,49499,502,4032497355,2985012167,20,0,64989,32554,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
85,1535134968.07182,1,1,0,0,1,4,20,0,71,65156,0,0,64,6,8884,2887508218,2887508038,1,1,0,0,502,49499,2993621394,4035829971,20,0,8712,60763,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-15m-6h_1.pcap
60,1529550531.14221,1,1,0,0,0,4,20,0,41,28519,0,0,128,6,28986,2887508219,2887508218,1,1,0,0,50829,502,2891248872,3734007766,20,0,2048,54645,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-1m-12h_1.pcap
60,1535062680.529046,1,1,0,0,0,4,20,0,40,8205,0,0,128,6,49301,2887508219,2887508218,1,1,0,0,49635,502,2342969658,4072481044,20,0,2036,18726,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-1m-1h_1.pcap
60,1535046138.754302,1,1,0,0,0,4,20,0,40,97,0,0,64,6,8258,2887508218,2887508219,1,1,0,0,502,52546,2903338231,2781092257,20,0,8712,51962,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
60,1527273595.376979,1,1,0,0,0,4,20,0,40,26122,0,0,64,6,64152,2887508218,2887508219,1,1,0,0,502,51279,4139791365,0,20,0,0,41127,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding1m-6h_1.pcap
60,1535113354.838739,1,1,0,0,0,4,20,0,41,26263,0,0,128,6,31242,2887508219,2887508218,1,1,0,0,50697,502,1974463995,1116598899,20,0,2048,11250,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-5m-6h_1.pcap
60,1536430459.283068,1,1,0,0,0,4,20,0,41,35521,0,0,128,6,21984,2887508219,2887508218,1,1,0,0,58949,502,2831874283,1633383751,20,0,2048,11529,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
60,1529552669.96062,1,1,0,0,0,4,20,0,44,5651,0,0,128,6,51851,2887508219,2887508218,1,1,0,0,49486,502,137612112,0,24,0,2048,57136,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-30m-12h_1.pcap
85,1536440162.910354,1,1,0,0,1,4,20,0,71,34154,0,0,64,6,39886,2887508218,2887508038,1,1,0,0,502,49205,4026629884,1777224634,20,0,8712,22334,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-1h_1.pcap
60,1526930835.105819,1,1,0,0,0,4,20,0,41,10124,0,0,128,6,47381,2887508219,2887508218,1,1,0,0,49749,502,698140966,1246111125,20,0,2048,24756,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,"eth2dump-tcpSYNFloodDDoS5m-0,5h_1.pcap"
60,1526896677.113018,1,1,0,0,0,4,20,0,40,4767,0,0,64,6,3588,2887508218,2887508219,1,1,0,0,502,50495,320579661,784298965,20,0,8712,20076,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS5m-0,5h_1.pcap"
66,1529542849.25255,1,1,0,0,1,4,20,0,52,174,0,0,128,6,57501,2887508038,2887508218,1,1,0,0,49179,502,1640820846,2440875529,20,0,65206,8874,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS-15m-12h_1.pcap
85,1535073417.633371,1,1,0,0,1,4,20,0,71,30862,0,0,64,6,43178,2887508218,2887508038,1,1,0,0,502,49499,2987683220,4033531323,20,0,8712,40175,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-30m-1h_1.pcap
85,1535046134.385379,1,1,0,0,1,4,20,0,71,70,0,0,64,6,8435,2887508218,2887508038,1,1,0,0,502,49499,2985009470,4032496323,20,0,8712,13430,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
60,1529539815.483916,1,1,0,0,0,4,20,0,40,18437,0,0,64,6,6302,2887508218,2887508219,1,1,0,0,502,56874,1832250047,0,20,0,0,23965,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-30m-12h_1.pcap
60,1535060780.853726,1,1,0,0,0,4,20,0,41,12685,0,0,128,6,44820,2887508219,2887508218,1,1,0,0,57600,502,3819069131,470459685,20,0,2048,42761,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,"eth2dump-mitm-change-15m-0,5h_1.pcap"
60,1529538712.688919,1,1,0,0,0,4,20,0,40,6221,0,0,64,6,18518,2887508218,2887508219,1,1,0,0,502,56493,878196166,0,20,0,0,19697,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-15m-12h_1.pcap
60,1529538084.777493,1,1,0,0,0,4,20,0,40,2717,0,0,128,6,54970,2887508038,2887508218,1,1,0,0,49179,502,1640653866,2440444164,20,0,65206,17700,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-5m-12h_1.pcap
60,1527273617.109305,1,1,0,0,0,4,20,0,41,36291,0,0,128,6,21214,2887508219,2887508218,1,1,0,0,51287,502,1779961398,1465949272,20,0,2048,22345,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding1m-6h_1.pcap
60,1535058855.474373,1,1,0,0,0,4,20,0,40,9962,0,0,64,6,63928,2887508218,2887508219,1,1,0,0,502,56935,1815851324,2890175538,20,0,8712,13646,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,"eth2dump-mitm-change-1m-0,5h_1.pcap"
60,1529538089.491581,1,1,0,0,0,4,20,0,40,2884,0,0,64,6,5471,2887508218,2887508219,1,1,0,0,502,56278,1456643238,2662005207,20,0,8712,2515,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-5m-12h_1.pcap
60,1536430514.325171,1,1,0,0,0,4,20,0,41,35849,0,0,128,6,21656,2887508219,2887508218,1,1,0,0,58968,502,4207974526,1367040118,20,0,2048,23054,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
60,1536430549.10349,1,1,0,0,0,4,20,0,44,36047,0,0,128,6,21455,2887508219,2887508218,1,1,0,0,58980,502,782821051,0,24,0,2048,30778,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
60,1535156660.349717,1,1,0,0,0,4,20,0,41,34257,0,0,128,6,23248,2887508219,2887508218,1,1,0,0,51168,502,1730744974,2268648870,20,0,2048,60720,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-30m-6h_1.pcap
60,1527082025.206458,1,1,0,0,0,4,20,0,40,22078,0,0,128,6,35609,2887508038,2887508218,1,1,0,0,50861,502,2335920947,675490803,20,0,64989,40245,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding1m-1h_1.pcap
60,1529550458.691677,1,1,0,0,0,4,20,0,41,28094,0,0,128,6,29411,2887508219,2887508218,1,1,0,0,50804,502,1079865168,1141541613,20,0,2048,18062,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-1m-12h_1.pcap
85,1527565312.990274,1,1,0,0,1,4,20,0,71,53206,0,0,64,6,20834,2887508218,2887508038,1,1,0,0,502,51033,1054258304,1253202156,20,0,8712,56779,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS15m-6h_1.pcap
85,1535060702.001088,1,1,0,0,1,4,20,0,71,21002,0,0,64,6,53038,2887508218,2887508038,1,1,0,0,502,49499,2986437733,4033049199,20,0,8712,63876,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,"eth2dump-mitm-change-15m-0,5h_1.pcap"
64,1526928169.819129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,"eth2dump-tcpSYNFloodDDoS15m-0,5h_1.pcap"
60,1526901264.593226,1,1,0,0,0,4,20,0,41,49758,0,0,128,6,7747,2887508219,2887508218,1,1,0,0,52078,502,3809426026,1672868888,20,0,2048,19185,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS15m-0,5h_1.pcap"
60,1526898618.788658,1,1,0,0,0,4,20,0,41,34236,0,0,128,6,23269,2887508219,2887508218,1,1,0,0,51165,502,2084768905,3886270385,20,0,2048,35496,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS1m-0,5h_1.pcap"
60,1527360369.939879,1,1,0,0,0,4,20,0,40,5881,0,0,64,6,2474,2887508218,2887508219,1,1,0,0,502,52729,532646941,861017927,20,0,8712,44345,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding1m-6h_1.pcap
64,1526920542.022384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS5m-1h_1.pcap
66,1535134937.31204,1,1,0,0,1,4,20,0,52,64972,0,0,64,6,8906,2887508218,2887508219,1,1,0,0,502,53084,3894089782,3084446706,20,0,8712,64745,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,6,1,6,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-15m-6h_1.pcap
60,1526924324.703327,1,1,0,0,0,4,20,0,41,19090,0,0,128,6,38415,2887508219,2887508218,1,1,0,0,50276,502,3242838526,3640529950,20,0,2048,19934,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS1m-1h_1.pcap
60,1536430583.5033,1,1,0,0,0,4,20,0,40,15204,0,0,128,6,42483,2887508038,2887508218,1,1,0,0,49205,502,1776868606,4025710176,20,0,64865,10643,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
60,1535069880.253353,1,1,0,0,0,4,20,0,41,50489,0,0,128,6,7016,2887508219,2887508218,1,1,0,0,52120,502,1994338524,751510683,20,0,2048,49389,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-15m-1h_1.pcap
64,1527522023.984573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS1m-6h_1.pcap
64,1526904088.732189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS15m-1h_1.pcap
85,1536430538.025428,1,1,0,0,1,4,20,0,71,43232,0,0,64,6,30808,2887508218,2887508038,1,1,0,0,502,49205,4025705650,1776866866,20,0,8712,58915,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
66,1536440139.187636,1,1,0,0,1,4,20,0,52,9496,0,0,128,6,48179,2887508038,2887508218,1,1,0,0,49205,502,1777223710,4026627528,20,0,64896,48560,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-1h_1.pcap
60,1526904093.702082,1,1,0,0,0,4,20,0,41,819,0,0,128,6,56686,2887508219,2887508218,1,1,0,0,53054,502,1526979852,294164375,20,0,2048,54585,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS15m-1h_1.pcap
60,1529550405.060912,1,1,0,0,0,4,20,0,40,27780,0,0,128,6,29726,2887508219,2887508218,1,1,0,0,50785,502,3997731147,90073105,20,0,2036,57431,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-1m-12h_1.pcap
60,1527622214.307324,1,1,0,0,0,4,20,0,41,15855,0,0,128,6,41650,2887508219,2887508218,1,1,0,0,50085,502,591652359,2720375291,20,0,2048,31382,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS30m-1h_1.pcap
85,1535050689.378878,1,1,0,0,1,4,20,0,71,27235,0,0,64,6,46805,2887508218,2887508038,1,1,0,0,502,49499,2985460675,4032670983,20,0,8712,42915,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,"eth2dump-mitm-change-5m-0,5h_1.pcap"
60,1529548308.304138,1,1,0,0,0,4,20,0,41,15445,0,0,128,6,42060,2887508219,2887508218,1,1,0,0,50062,502,3151465973,2068775741,20,0,2048,57791,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding-30m-12h_1.pcap
60,1529552664.174295,1,1,0,0,0,4,20,0,41,5628,0,0,128,6,51877,2887508219,2887508218,1,1,0,0,49484,502,4287569309,2052496708,20,0,2048,36755,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-30m-12h_1.pcap
85,1526993470.877022,1,1,0,0,1,4,20,0,71,4899,0,0,64,6,3606,2887508218,2887508038,1,1,0,0,502,49972,1474590259,2766530631,20,0,8712,7585,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,"eth2dump-modbusQuery2Flooding5m-0,5h_1.pcap"
60,1526907806.870527,1,1,0,0,0,4,20,0,41,22591,0,0,128,6,34914,2887508219,2887508218,1,1,0,0,54335,502,4167529965,866743517,20,0,2048,41100,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS5m-1h_1.pcap
60,1535073479.153016,1,1,0,0,0,4,20,0,40,31231,0,0,64,6,42659,2887508218,2887508219,1,1,0,0,502,53363,3760804290,1777902827,20,0,8192,25195,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-30m-1h_1.pcap
66,1536430520.512195,1,1,0,0,1,4,20,0,52,14798,0,0,128,6,42877,2887508038,2887508218,1,1,0,0,49205,502,1776866182,4025703914,20,0,64989,18909,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
60,1527338438.674011,1,1,0,0,0,4,20,0,40,14303,0,0,128,6,43203,2887508219,2887508218,1,1,0,0,61549,502,2266197219,3102367781,20,0,2036,36423,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding30m-6h_1.pcap
